uuid,event_id,category,type,value,comment,to_ids,date,object_relation,attribute_tag,object_uuid,object_name,object_meta_category
"5c180a1b-2ca8-432c-b105-4d0c950d210f",1471,"Network activity","ip-dst","178.162.132.65","",1,1545079323,"","","","",""
"5c180a1d-c488-45b5-8d5e-4247950d210f",1471,"Network activity","ip-dst","190.2.154.34","",1,1545079325,"","","","",""
"5c180a1e-13d0-4489-b976-4c0d950d210f",1471,"Network activity","ip-dst","190.2.154.35","",1,1545079326,"","","","",""
"5c180a1f-d0b8-4823-819e-4bd5950d210f",1471,"Network activity","ip-dst","190.2.154.36","",1,1545079327,"","","","",""
"5c180a20-8ebc-462e-ae17-4eb3950d210f",1471,"Network activity","ip-dst","190.2.154.38","",1,1545079328,"","","","",""
"5c180a22-28e4-4fc7-aaa0-4e0a950d210f",1471,"Network activity","ip-dst","46.166.151.211","",1,1545079330,"","","","",""
"5c180a23-64d4-4f63-9505-4c89950d210f",1471,"Network activity","ip-dst","51.38.87.64","",1,1545079331,"","","","",""
"5c180a24-8308-4a44-8df0-47ec950d210f",1471,"Network activity","ip-dst","51.38.87.65","",1,1545079332,"","","","",""
"5c180a26-a904-4be3-9282-4660950d210f",1471,"Network activity","ip-dst","51.68.185.96","",1,1545079334,"","","","",""
"5c180a27-b4a8-4b09-bd4c-4ec2950d210f",1471,"Network activity","ip-dst","51.38.107.113","",1,1545079335,"","","","",""
"5c180a27-94a4-4681-99dd-446c950d210f",1471,"Network activity","ip-dst","95.211.189.45","",1,1545079335,"","","","",""
"5c180a28-3c24-4a25-b1e9-46ce950d210f",1471,"Network activity","ip-dst","95.211.189.46","",1,1545079336,"","","","",""
"5c180a28-dee0-437f-8024-4e93950d210f",1471,"Network activity","ip-dst","95.211.189.47","",1,1545079336,"","","","",""
"5c180a29-d948-417a-a429-4617950d210f",1471,"Network activity","ip-dst","213.227.139.148","",1,1545079337,"","","","",""
"5c180a29-623c-4e02-941c-4b94950d210f",1471,"Network activity","ip-dst","54.37.241.221","",1,1545079337,"","","","",""
"5c180a29-87c8-4dfd-b299-4683950d210f",1471,"Network activity","ip-dst","54.38.144.250","",1,1545079337,"","","","",""
"5c180a2a-1514-473e-84bf-48e3950d210f",1471,"Network activity","ip-dst","54.38.144.251","",1,1545079338,"","","","",""
"5c180a2a-3dfc-4442-aa2c-40d4950d210f",1471,"Network activity","ip-dst","54.38.144.252","",1,1545079338,"","","","",""
"5c180a2b-c934-4047-9b06-4ddb950d210f",1471,"Network activity","ip-dst","85.17.127.172","",1,1545079339,"","","","",""
"5c180a2b-615c-4cb4-b783-49b8950d210f",1471,"Network activity","ip-dst","85.17.127.173","",1,1545079339,"","","","",""
"5c180a2c-5fc0-468f-9a7b-4b3b950d210f",1471,"Network activity","ip-dst","85.17.127.174","",1,1545079340,"","","","",""
"5c180a2c-5ca4-46a6-942c-4c57950d210f",1471,"Network activity","ip-dst","85.17.127.175","",1,1545079340,"","","","",""
"5c180a2d-955c-4009-ac98-490f950d210f",1471,"Network activity","ip-dst","89.198.179.103","",1,1545079341,"","","","",""
"5c180a2d-835c-423b-b744-4caf950d210f",1471,"Network activity","ip-dst","31.2.213.18","",1,1545079341,"","","","",""
"5c180a2e-71e4-47fe-bcb4-4079950d210f",1471,"Network activity","domain","accounts-support.services","",1,1545079342,"","","","",""
"5c180a2e-4d94-4a0c-aefe-4447950d210f",1471,"Network activity","domain","broadcast-news.info","",1,1545079342,"","","","",""
"5c180a2e-f76c-4bd0-861d-48d0950d210f",1471,"Network activity","domain","broadcastnews.pro","",1,1545079342,"","","","",""
"5c180a2f-f8a4-4f92-92fa-4cc6950d210f",1471,"Network activity","domain","com-identifier-servicelog.info","",1,1545079343,"","","","",""
"5c180a2f-838c-4a83-93a3-42f6950d210f",1471,"Network activity","domain","com-identifier-servicelog.name","",1,1545079343,"","","","",""
"5c180a30-7724-44c1-83a3-4df7950d210f",1471,"Network activity","domain","com-identifier-userservicelog.com","",1,1545079344,"","","","",""
"5c180a30-8f0c-4a1e-930c-439f950d210f",1471,"Network activity","domain","confirm-session-identification.info","",1,1545079344,"","","","",""
"5c180a31-4604-43df-aa60-4822950d210f",1471,"Network activity","domain","confirm-session-identifier.info","",1,1545079345,"","","","",""
"5c180a31-6cf4-4e8a-b6b3-4033950d210f",1471,"Network activity","domain","confirmation-service.info","",1,1545079345,"","","","",""
"5c180a32-b96c-4692-9c9d-4883950d210f",1471,"Network activity","domain","customer-recovery.info","",1,1545079346,"","","","",""
"5c180a32-9f34-438b-a2c3-4539950d210f",1471,"Network activity","domain","customize-identity.info","",1,1545079346,"","","","",""
"5c180a33-5000-4a32-90e9-47d8950d210f",1471,"Network activity","domain","document-share.info","",1,1545079347,"","","","",""
"5c180a33-a610-44c9-b811-433c950d210f",1471,"Network activity","hostname","document.support-recoverycustomers.services","",1,1545079347,"","","","",""
"5c180a34-2f0c-4679-b8ef-4d1f950d210f",1471,"Network activity","domain","documentofficupdate.info","",1,1545079348,"","","","",""
"5c180a34-97e0-42c9-9ee0-49ed950d210f",1471,"Network activity","hostname","documents.accounts-support.services","",1,1545079348,"","","","",""
"5c180a34-74a0-464e-b821-4b8b950d210f",1471,"Network activity","domain","documentsfilesharing.cloud","",1,1545079348,"","","","",""
"5c180a35-2fec-4496-ba64-43cb950d210f",1471,"Network activity","domain","email-delivery.info","",1,1545079349,"","","","",""
"5c180a35-733c-414d-bca8-4060950d210f",1471,"Network activity","hostname","mobile-sessionid.customize-identity.info","",1,1545079349,"","","","",""
"5c180a36-16d4-4755-a27d-493d950d210f",1471,"Network activity","hostname","mobiles-sessionid.customize-identity.info","",1,1545079350,"","","","",""
"5c180a36-ae74-471f-a417-4cd5950d210f",1471,"Network activity","domain","my-scribdinc.online","",1,1545079350,"","","","",""
"5c180a37-30b0-4c44-bfde-479c950d210f",1471,"Network activity","hostname","myyahoo.ddns.net","",1,1545079351,"","","","",""
"5c180a38-f69c-490a-9371-48ec950d210f",1471,"Network activity","domain","notificationapp.info","",1,1545079352,"","","","",""
"5c180a38-d84c-44b9-b9a0-419c950d210f",1471,"Network activity","hostname","onlinemessenger.com-identifier-servicelog.name","",1,1545079352,"","","","",""
"5c180a39-bf3c-4957-aa12-410d950d210f",1471,"Network activity","domain","podcastmedia.online","",1,1545079353,"","","","",""
"5c180a39-0e84-450b-a010-4743950d210f",1471,"Network activity","domain","recoveryusercustomer.info","",1,1545079353,"","","","",""
"5c180a3a-e9e4-4a35-9236-4c9b950d210f",1471,"Network activity","domain","session-management.info","",1,1545079354,"","","","",""
"5c180a3a-edb4-470d-a573-4bb6950d210f",1471,"Network activity","domain","support-recoverycustomers.services","",1,1545079354,"","","","",""
"5c180a3b-377c-4067-bc6d-4f48950d210f",1471,"Network activity","domain","continue-session-identifier.info","",1,1545079355,"","","","",""
"5c180a3b-a670-456f-a552-438d950d210f",1471,"Network activity","domain","mobilecontinue.network","",1,1545079355,"","","","",""
"5c180a3c-5cd0-46fe-9b40-4e15950d210f",1471,"Network activity","hostname","session-identifier-webservice.mobilecontinue.network","",1,1545079356,"","","","",""
"5c180a3c-99e8-44e8-af12-4db5950d210f",1471,"Network activity","domain","com-messengersaccount.name","",1,1545079356,"","","","",""
"5c180a3d-67f8-42ba-a30b-4e60950d210f",1471,"Network activity","domain","invitation-to-messenger.space","",1,1545079357,"","","","",""
"5c180a3d-fb3c-4c30-906a-41c7950d210f",1471,"Network activity","domain","confirm-identification.name","",1,1545079357,"","","","",""
"5c180a3d-01bc-448c-a56c-4f0c950d210f",1471,"Network activity","hostname","mobile.confirm-identification.name","",1,1545079357,"","","","",""
"5c180a3e-b674-4eda-b244-4ccd950d210f",1471,"Network activity","hostname","services.confirm-identification.name","",1,1545079358,"","","","",""
"5c180a3e-322c-4fcf-8621-4ee3950d210f",1471,"Network activity","domain","mobile-messengerplus.network","",1,1545079358,"","","","",""
"5c180a3f-10e4-4cae-b8a6-4107950d210f",1471,"Network activity","hostname","confirm.mobile-messengerplus.network","",1,1545079359,"","","","",""
"5c180a3f-707c-4a70-a2f4-4af5950d210f",1471,"Network activity","domain","com-messengercenters.name","",1,1545079359,"","","","",""
"5c180a40-82e4-4b15-ab28-4849950d210f",1471,"Network activity","hostname","securemail.mobile-messengerplus.network","",1,1545079360,"","","","",""
"5c180a40-7db0-4b32-8706-4c1a950d210f",1471,"Network activity","hostname","documents.mobile-messengerplus.network","",1,1545079360,"","","","",""
"5c180a41-90dc-4962-8feb-4d85950d210f",1471,"Network activity","domain","confirm-identity.net","",1,1545079361,"","","","",""
"5c180a41-f198-481f-95ba-454f950d210f",1471,"Network activity","domain","identifier-sessions-mailactivityid.site","",1,1545079361,"","","","",""
"5c180a41-fa24-445c-8161-4c6b950d210f",1471,"Network activity","hostname","activatecodeoption.ddns.net","",1,1545079361,"","","","",""
"5c180a42-3694-4965-9260-4f92950d210f",1471,"Network activity","hostname","broadcastpopuer.ddns.net","",1,1545079362,"","","","",""
"5c180a42-3208-42cc-9332-44b3950d210f",1471,"Network activity","hostname","books.com-identifier-servicelog.name","",1,1545079362,"","","","",""
"5c180a43-f5e4-46ac-b565-43c0950d210f",1471,"Network activity","hostname","mb.sessions-identifier-memberemailid.network","",1,1545079363,"","","","",""
"5c180a43-9a2c-478a-b77e-4977950d210f",1471,"Network activity","domain","sessions-identifier-memberemailid.network","",1,1545079363,"","","","",""
"5c180a44-085c-4aca-a0bf-43d0950d210f",1471,"Network activity","hostname","sessions.mobile-messengerplus.network","",1,1545079364,"","","","",""
"5c180a44-7c4c-425c-ae6d-44a6950d210f",1471,"Network activity","domain","confirm-verification-process.systems","",1,1545079364,"","","","",""
"5c180a45-9334-4b84-97a7-472c950d210f",1471,"Network activity","hostname","accounts.confirm-verification-process.systems","",1,1545079365,"","","","",""
"5c180a45-145c-4389-bd86-4298950d210f",1471,"Network activity","hostname","broadcastnews.ddns.net","",1,1545079365,"","","","",""
"5c180a46-7180-4780-ba2d-45cb950d210f",1471,"Network activity","domain","account-profile-users.info","",1,1545079366,"","","","",""
"5c180a46-5a14-4b04-80b3-45b8950d210f",1471,"Network activity","domain","us2-mail-login-profile.site","",1,1545079366,"","","","",""
"5c180a47-49d0-47a6-9c89-40de950d210f",1471,"Network activity","hostname","us2.login-users-account.site","",1,1545079367,"","","","",""
"5c180a47-8b30-4af4-bd3f-43ec950d210f",1471,"Network activity","domain","login-users-account.site","",1,1545079367,"","","","",""
"5c180a47-3c6c-4e1c-9d39-4b50950d210f",1471,"Network activity","hostname","live.account-profile-users.info","",1,1545079367,"","","","",""
"5c180a48-c034-48f8-a247-4205950d210f",1471,"Network activity","hostname","signin.account-profile-users.info","",1,1545079368,"","","","",""
"5c180a48-8990-4724-acaa-4110950d210f",1471,"Network activity","hostname","aol.account-profile-users.info","",1,1545079368,"","","","",""
"5c180a49-5600-49ec-ba9a-49d3950d210f",1471,"Network activity","domain","users-account.site","",1,1545079369,"","","","",""
"5de6382a-2234-43eb-bff9-4682950d210f",1593,"External analysis","link","https://blog.trendmicro.com/trendlabs-security-intelligence/more-than-a-dozen-obfuscated-apt33-botnets-used-for-extreme-narrow-targeting/","",0,1575373999,"","type:OSINT,osint:lifetime=""perpetual"",osint:certainty=""50"",tlp:white,osint:source-type=""blog-post""","","",""
"5de64234-f680-4632-8685-4637950d210f",1593,"External analysis","text","The threat group regularly referred to as APT33 is known to target the oil and aviation industries aggressively. This threat group has been reported on consistently for years, but our recent findings show that the group has been using about a dozen live Command and Control (C&C) servers for extremely narrow targeting. The group puts up multiple layers of obfuscation to run these C&C servers in extremely targeted malware campaigns against organizations in the Middle East, the U.S., and Asia.","",0,1575374016,"","osint:source-type=""blog-post"",type:OSINT,osint:lifetime=""perpetual"",osint:certainty=""50"",tlp:white","","",""
"5de66ed7-e800-4ad9-b5b0-3e72950d210f",1593,"Network activity","domain","oorgans.com","APT33 C&C domains for extreme narrow targeting",1,1575383102,"","","","",""
"5de66ed7-5638-4021-91e9-3e72950d210f",1593,"Network activity","domain","suncocity.com","APT33 C&C domains for extreme narrow targeting",1,1575383102,"","","","",""
"5de66ed7-42b8-43e5-8e6e-3e72950d210f",1593,"Network activity","domain","zandelshop.com","APT33 C&C domains for extreme narrow targeting",1,1575383102,"","","","",""
"5de66ed7-3438-48ee-973c-3e72950d210f",1593,"Network activity","domain","simsoshop.com","APT33 C&C domains for extreme narrow targeting",1,1575383102,"","","","",""
"5de66ed7-8bec-4c8b-acb0-3e72950d210f",1593,"Network activity","domain","zeverco.com","APT33 C&C domains for extreme narrow targeting",1,1575383102,"","","","",""
"5de66ed7-9a94-4a54-815b-3e72950d210f",1593,"Network activity","domain","qualitweb.com","APT33 C&C domains for extreme narrow targeting",1,1575383102,"","","","",""
"5de66ed7-8ae8-4c2b-8222-3e72950d210f",1593,"Network activity","domain","service-explorer.com","APT33 C&C domains for extreme narrow targeting",1,1575383102,"","","","",""
"5de66ed7-0670-4133-b94e-3e72950d210f",1593,"Network activity","domain","service-norton.com","APT33 C&C domains for extreme narrow targeting",1,1575383102,"","","","",""
"5de66ed7-fd84-4e19-b86d-3e72950d210f",1593,"Network activity","domain","service-eset.com","APT33 C&C domains for extreme narrow targeting",1,1575383102,"","","","",""
"5de66ed7-1bcc-48fa-b76a-3e72950d210f",1593,"Network activity","domain","service-essential.com","APT33 C&C domains for extreme narrow targeting",1,1575383102,"","","","",""
"5de66ed7-3118-4d36-8eb9-3e72950d210f",1593,"Network activity","domain","update-symantec.com","APT33 C&C domains for extreme narrow targeting",1,1575383102,"","","","",""
"5de6523d-c1b0-45d0-a3c4-479c950d210f",1593,"Payload delivery","email-src","recruitment@alsalam.aero","",1,1579534624,"from","","","",""
"5de6523d-baec-4bbb-93bb-42a0950d210f",1593,"Payload delivery","email-subject","Job Opportunity","",0,1579534624,"subject","","","",""
"5de6523d-ac10-4b95-992a-46ef950d210f",1593,"Other","datetime","2016-12-31T00:00:00.000000+0000","",0,1579534624,"send-date","","","",""
"5de65459-9274-4633-86b4-43cf950d210f",1593,"Other","datetime","2017-04-17T00:00:00.000000+0000","",0,1579534756,"send-date","","","",""
"5de65459-f94c-482e-b180-456c950d210f",1593,"Payload delivery","email-src","recruitment@alsalam.aero","",0,1579534756,"from","","","",""
"5de65459-fd54-479b-9d39-40d8950d210f",1593,"Payload delivery","email-subject","Vacancy Announcement","",0,1579534756,"subject","","","",""
"5de654b2-1880-4812-90b5-4e4b950d210f",1593,"Other","datetime","2018-09-25T00:00:00.000000+0000","",0,1579534731,"send-date","","","",""
"5de654b2-3690-4be9-abf9-431b950d210f",1593,"Payload delivery","email-src","careers@aramcojobs.ga","",0,1579534731,"from","","","",""
"5de654b2-8ab4-4849-a24d-4292950d210f",1593,"Payload delivery","email-subject","AramCo Jobs","",0,1579534731,"subject","","","",""
"5de65f8c-bdcc-4eee-8861-484a950d210f",1593,"Other","datetime","2018-10-22T00:00:00.000000+0000","",0,1579534710,"send-date","","","",""
"5de65f8c-46b0-4f42-9c4a-48a0950d210f",1593,"Payload delivery","email-src","jobs@samref.ga","",0,1579534710,"from","","","",""
"5de65f8c-b300-4adf-bcc9-4f69950d210f",1593,"Payload delivery","email-subject","Job Openning at SAMREF","",0,1579534710,"subject","","","",""
"5de66884-5f60-49f4-a1cc-226f950d210f",1593,"Other","datetime","2018-07-02T00:00:00.000000+0000","",0,1579534684,"send-date","","","",""
"5de66884-dbc4-4977-bbf5-226f950d210f",1593,"Payload delivery","email-src","careers@sipchem.ga","",0,1579534684,"from","","","",""
"5de66884-116c-4f82-b7ae-226f950d210f",1593,"Payload delivery","email-subject","Job Opportunity SIPCHEM","",0,1579534684,"subject","","","",""
"5de668b7-87e0-4990-a80d-1e9a950d210f",1593,"Other","datetime","2017-09-11T00:00:00.000000+0000","",0,1579534648,"send-date","","","",""
"5de668b7-3984-4c0d-9f8e-1e9a950d210f",1593,"Payload delivery","email-src","jobs@ngaaksa.ga","",0,1579534648,"from","","","",""
"5de668b7-a770-470e-b915-1e9a950d210f",1593,"Payload delivery","email-subject","Job Opportunity","",0,1579534648,"subject","","","",""
"5de66aa7-1db8-48d6-bb65-4ae2950d210f",1593,"Other","datetime","2018-08-28T00:00:00.000000+0000","",0,1579534605,"send-date","","","",""
"5de66aa7-f008-4f1e-b244-4ae2950d210f",1593,"Payload delivery","email-subject","Latest Vacancy","",0,1579534605,"subject","","","",""
"5de66aa7-f6e4-45b1-8346-4ae2950d210f",1593,"Payload delivery","email-src","careers@aramcojobs.ga","",0,1579534605,"from","","","",""
"5de66b15-b3bc-4c79-8ae8-3e63950d210f",1593,"Payload delivery","email-src","careers@aramcojobs.ga","",1,1579534568,"from","","","",""
"5de66b15-ea74-4305-90d4-3e63950d210f",1593,"Payload delivery","email-subject","Latest Vacancy","",0,1579534568,"subject","","","",""
"5de66b15-f804-48c8-9d8c-3e63950d210f",1593,"Other","datetime","2018-08-26T00:00:00.000000+0000","",0,1579534568,"send-date","","","",""
"5de66b98-fdcc-460e-bf3c-1179950d210f",1593,"Other","datetime","2017-07-17T00:00:00.000000+0000","",0,1579534281,"send-date","","","",""
"5de66b98-b8f0-4c32-bde2-1179950d210f",1593,"Payload delivery","email-src","careers@ngaaksa.com","",0,1579534281,"from","","","",""
"5de66b98-ca74-4bb7-8a24-1179950d210f",1593,"Payload delivery","email-subject","Job Openning","",0,1579534281,"subject","","","",""
"5de66bc8-a578-4058-a898-3e74950d210f",1593,"Payload delivery","email-src","jobs@dyn-intl.ga","",1,1579534253,"from","","","",""
"5de66bca-46b8-47be-a5af-3e74950d210f",1593,"Payload delivery","email-subject","Job Openning","",0,1579534253,"subject","","","",""
"5de66bca-32c8-4aca-9acc-3e74950d210f",1593,"Other","datetime","2017-11-20T00:00:00.000000+0000","",0,1579534253,"send-date","","","",""
"5de66be8-b4ec-49d5-ab22-3e72950d210f",1593,"Payload delivery","email-subject","Job Openning","",0,1579534220,"subject","","","",""
"5de66be8-a318-434b-8445-3e72950d210f",1593,"Other","datetime","2017-11-28T00:00:00.000000+0000","",0,1579534220,"send-date","","","",""
"5de66e18-2360-42df-a37c-0458950d210f",1593,"Payload delivery","email-src","jobs@mail.dyn-corp.ga","",1,1579534800,"from","","","",""
"5de66e19-89a4-4df5-8dcb-0458950d210f",1593,"Payload delivery","email-subject","Job Openning","",0,1579534800,"subject","","","",""
"5de66e19-4330-4f09-9fc2-0458950d210f",1593,"Other","datetime","2018-03-05T00:00:00.000000+0000","",0,1579534800,"send-date","","","",""
"5de66e3e-2e7c-419a-81fa-1bc6950d210f",1593,"Payload delivery","email-src","jobs@sipchem.ga","",1,1579534832,"from","","","",""
"5de66e3e-7af8-4336-99fc-1bc6950d210f",1593,"Payload delivery","email-subject","Job Openning","",0,1579534832,"subject","","","",""
"5de66e3e-9ad0-4c00-bbd0-1bc6950d210f",1593,"Other","datetime","2018-07-30T00:00:00.000000+0000","",0,1579534832,"send-date","","","",""
"5de66e5d-9a98-4c87-b1d4-7ac9950d210f",1593,"Payload delivery","email-src","jobs@sipchem.ga","",1,1579534867,"from","","","",""
"5de66e5d-e128-4c20-bcf2-7ac9950d210f",1593,"Payload delivery","email-subject","Job Openning","",0,1579534867,"subject","","","",""
"5de66e5d-2c70-4b88-98ec-7ac9950d210f",1593,"Other","datetime","2018-08-14T00:00:00.000000+0000","",0,1579534867,"send-date","","","",""
"b089e2e8-accd-43cb-91ac-c2681f0c065d",1593,"Network activity","ip-dst","5.135.120.57","",1,1575384026,"ip","","","",""
"dc0fcf25-1d48-44ce-b46e-493ce19094da",1593,"Other","datetime","2018-12-04T00:00:00.000000+0000","",0,1575384026,"first-seen","","","",""
"6cd20d4b-5c77-4c2b-b744-0145554c0ea5",1593,"Other","datetime","2019-01-24T00:00:00.000000+0000","",0,1575384026,"last-seen","","","",""
"8034e87b-78c7-4d75-8d4a-1e170196dd82",1593,"Network activity","ip-dst","5.135.199.25","",1,1575384027,"ip","","","",""
"145ee2c3-1102-417f-823a-1962a5a5152a",1593,"Other","datetime","2019-03-03T00:00:00.000000+0000","",0,1575384027,"first-seen","","","",""
"532fe8ca-8814-4860-81a9-2c0dc0861591",1593,"Other","datetime","2019-03-03T00:00:00.000000+0000","",0,1575384027,"last-seen","","","",""
"ef19bdbb-8e5b-43f1-b261-5d82537fb2eb",1593,"Network activity","ip-dst","31.7.62.48","",1,1575384027,"ip","","","",""
"75e4a9e9-0970-472b-8a8c-900bc4138c13",1593,"Other","datetime","2018-09-26T00:00:00.000000+0000","",0,1575384027,"first-seen","","","",""
"4c67ac8c-ce0f-4f41-9da0-053abf269cca",1593,"Other","datetime","2018-09-29T00:00:00.000000+0000","",0,1575384027,"last-seen","","","",""
"4026c957-9ca6-4a39-91cf-fcb3db0e6cab",1593,"Network activity","ip-dst","51.77.11.46","",1,1575384028,"ip","","","",""
"9e0f64d9-188e-4ccc-b3b9-80ad46a8e71a",1593,"Other","datetime","2019-07-01T00:00:00.000000+0000","",0,1575384028,"first-seen","","","",""
"1ce08a70-8433-4b17-9fb8-2adf50544de3",1593,"Other","datetime","2019-07-02T00:00:00.000000+0000","",0,1575384028,"last-seen","","","",""
"29ad40f6-9ad2-4a27-8feb-bba192e9ac66",1593,"Network activity","ip-dst","54.36.73.108","",1,1575384029,"ip","","","",""
"a444322f-b1a2-4d6a-a916-766c88093df7",1593,"Other","datetime","2019-07-22T00:00:00.000000+0000","",0,1575384029,"first-seen","","","",""
"d408a77b-d5a5-4d19-ba5c-b12f50f8b82a",1593,"Other","datetime","2019-10-05T00:00:00.000000+0000","",0,1575384029,"last-seen","","","",""
"0db0cea5-9f4b-42f0-9ea0-d7947a2d5380",1593,"Network activity","ip-dst","54.37.48.172","",1,1575384029,"ip","","","",""
"9e3b96a1-c562-478c-b2f7-5c8343c27f16",1593,"Other","datetime","2019-10-22T00:00:00.000000+0000","",0,1575384029,"first-seen","","","",""
"5ee5910f-8fc8-4bb7-b619-8e80917a62a9",1593,"Other","datetime","2019-11-05T00:00:00.000000+0000","",0,1575384029,"last-seen","","","",""
"722829f8-0af4-47a8-a2f6-3b83b9d263bc",1593,"Network activity","ip-dst","54.38.124.150","",1,1575384030,"ip","","","",""
"52227600-1a1c-445c-843a-7831eaebd476",1593,"Other","datetime","2018-10-28T00:00:00.000000+0000","",0,1575384030,"first-seen","","","",""
"f98a307b-3c09-4c0b-953a-1daef0fdbe2a",1593,"Other","datetime","2018-11-17T00:00:00.000000+0000","",0,1575384030,"last-seen","","","",""
"7e2bb4d3-cca0-4377-b24a-d6f9438df0de",1593,"Network activity","ip-dst","88.150.221.107","",1,1575384030,"ip","","","",""
"d4f0be23-ce0f-4cce-9402-a869307ed373",1593,"Other","datetime","2019-09-26T00:00:00.000000+0000","",0,1575384031,"first-seen","","","",""
"f9107db9-e0f9-45d8-a694-55d0c68f56ab",1593,"Other","datetime","2019-11-07T00:00:00.000000+0000","",0,1575384031,"last-seen","","","",""
"6b16c646-75fd-466f-83c3-876231fafb41",1593,"Network activity","ip-dst","91.134.203.59","",1,1575384031,"ip","","","",""
"176650f2-b2e6-4bbe-8f33-911942b7f90a",1593,"Other","datetime","2018-09-26T00:00:00.000000+0000","",0,1575384031,"first-seen","","","",""
"3c2e8593-e233-4b69-b627-2d1758b585c7",1593,"Other","datetime","2018-12-04T00:00:00.000000+0000","",0,1575384031,"last-seen","","","",""
"b7d28cec-ff12-4ef5-87e4-bb8f1727cce8",1593,"Network activity","ip-dst","109.169.89.103","",1,1575384032,"ip","","","",""
"017c3aa7-d28e-4128-852c-901131eceb85",1593,"Other","datetime","2018-12-02T00:00:00.000000+0000","",0,1575384032,"first-seen","","","",""
"9fc4bb22-fd6e-4100-a66b-a87002f9cba8",1593,"Other","datetime","2018-12-14T00:00:00.000000+0000","",0,1575384032,"last-seen","","","",""
"efa7bf03-6950-4785-925c-c6f5bcbe67fc",1593,"Network activity","ip-dst","109.200.24.114","",1,1575384032,"ip","","","",""
"6e1d89cc-73a2-41ff-90ad-a03d9019ec24",1593,"Other","datetime","2018-11-19T00:00:00.000000+0000","",0,1575384032,"first-seen","","","",""
"508892cc-4557-41af-beb0-8661041fafb0",1593,"Other","datetime","2018-12-25T00:00:00.000000+0000","",0,1575384032,"last-seen","","","",""
"cc8cc669-5a79-4802-9243-a31825b906cb",1593,"Network activity","ip-dst","137.74.80.220","",1,1575384033,"ip","","","",""
"7ace6caa-73ec-4ffb-a42b-1721411cadee",1593,"Other","datetime","2018-09-29T00:00:00.000000+0000","",0,1575384033,"first-seen","","","",""
"ac0dd37c-5af2-413b-b393-e819934a83fa",1593,"Other","datetime","2018-10-23T00:00:00.000000+0000","",0,1575384033,"last-seen","","","",""
"56ab451d-53fd-4877-a010-a9756a3124c7",1593,"Network activity","ip-dst","137.74.157.84","",1,1575384033,"ip","","","",""
"615b565d-fe75-4cab-bedd-ebc6747908e2",1593,"Other","datetime","2018-12-18T00:00:00.000000+0000","",0,1575384033,"first-seen","","","",""
"a7b5f8c7-eb74-4776-a505-1c988a6d02c4",1593,"Other","datetime","2019-10-21T00:00:00.000000+0000","",0,1575384033,"last-seen","","","",""
"f1191ce9-4066-4be0-bb1f-fd8de9f612ef",1593,"Network activity","ip-dst","185.122.56.232","",1,1575384034,"ip","","","",""
"0ebff068-786b-4024-ae25-591da41d7697",1593,"Other","datetime","2018-09-29T00:00:00.000000+0000","",0,1575384034,"first-seen","","","",""
"ef6e7ae3-7ffd-4f08-ba35-669ab8546ff0",1593,"Other","datetime","2018-11-04T00:00:00.000000+0000","",0,1575384034,"last-seen","","","",""
"98a29ae5-070e-4ef9-bf79-be08db43c311",1593,"Network activity","ip-dst","185.125.204.57","",1,1575384034,"ip","","","",""
"aaabe5b8-b435-40fd-b9bf-22c5f0937348",1593,"Other","datetime","2018-10-25T00:00:00.000000+0000","",0,1575384034,"first-seen","","","",""
"7fceb1c4-9508-40d9-b215-9c989fd9e4f3",1593,"Other","datetime","2019-01-14T00:00:00.000000+0000","",0,1575384034,"last-seen","","","",""
"c4c92cdc-6368-4f85-a2e6-ddd6a3b57854",1593,"Network activity","ip-dst","185.175.138.173","",1,1575384035,"ip","","","",""
"9ebdc9ee-000b-4766-b253-5afbb53788e7",1593,"Other","datetime","2019-01-19T00:00:00.000000+0000","",0,1575384035,"first-seen","","","",""
"7605eeb1-a765-4a95-8e0b-f4ccd3f5f6df",1593,"Other","datetime","2019-01-22T00:00:00.000000+0000","",0,1575384035,"last-seen","","","",""
"7e8fdaf4-efdd-4a7f-b9dd-8a3125b5dd81",1593,"Network activity","ip-dst","188.165.119.138","",1,1575384035,"ip","","","",""
"8d2ddecc-9120-44e9-bdc3-e692e51f7bc3",1593,"Other","datetime","2018-10-08T00:00:00.000000+0000","",0,1575384035,"first-seen","","","",""
"d618d17a-f95d-4826-b99b-31eb46051891",1593,"Other","datetime","2018-11-19T00:00:00.000000+0000","",0,1575384035,"last-seen","","","",""
"33ec373d-51b6-4613-b640-7f6c8c690d48",1593,"Network activity","ip-dst","193.70.71.112","",1,1575384036,"ip","","","",""
"13085793-c0a5-4aa2-8169-549ab1e16d44",1593,"Other","datetime","2019-03-07T00:00:00.000000+0000","",0,1575384037,"first-seen","","","",""
"9fb50416-4ad0-494b-8b15-b9b29d21d500",1593,"Other","datetime","2019-03-17T00:00:00.000000+0000","",0,1575384037,"last-seen","","","",""
"b5cba2c3-a666-4310-b87e-b4f72185bdf8",1593,"Network activity","ip-dst","195.154.41.72","",1,1575384037,"ip","","","",""
"625f33ae-bcd2-4c50-bf9c-100509774ff1",1593,"Other","datetime","2019-01-13T00:00:00.000000+0000","",0,1575384037,"first-seen","","","",""
"de5cc7ac-06cb-4af3-8bff-843db303d59c",1593,"Other","datetime","2019-01-20T00:00:00.000000+0000","",0,1575384037,"last-seen","","","",""
